dS,dNdS,host_pair
0.054104308568682216,0.08505875059125247,700014724-700116568
0.05588294500515096,0.0840834123740298,700014724-700117000
0.054821073951880246,0.08511442533394142,700014724-700117172
0.05554373438620548,0.08571202706110762,700014724-700117395
0.054595000197464556,0.08419778400880774,700014724-700117537
0.05536942477057358,0.0875977272758991,700014724-700117755
0.055657323332017374,0.08544133540645107,700014724-700122165
0.05536392336292766,0.08473993113613001,700014724-700122765
0.05615404056359386,0.08669688565754365,700014724-700161429
0.05527265847929246,0.08587696632667466,700014724-700161629
0.055459984893244274,0.08508106703332301,700014724-700161856
0.05625169877766792,0.0856612974678213,700014724-700161967
0.05623340921443369,0.08496924105175728,700014724-700163419
0.05621386138613861,0.08710628819539809,700014724-700165634
0.055701061639042725,0.08514852248643218,700014724-700167107
0.05719281018357743,0.08117240228485954,700014724-700167759
0.05539073374428316,0.0834897233790021,700014724-700171441
0.05369529103320132,0.0835962672258984,700014724-700171679
0.05560434756691239,0.08610296991855082,700014724-700171727
0.05609634466699912,0.08519710578210155,700014724-700171916
0.05494216097447851,0.08518523595396842,700014724-700172221
0.05501593834802084,0.08328370626053136,700014724-700172346
0.056851863530302076,0.08475682215152885,700014724-700173483
0.044790420083347125,0.08825269263812192,700015181-700015415
0.044053812763599424,0.08713945319207428,700015181-700016716
0.047024803612296655,0.08546824769126991,700015181-700021295
0.043888354186718,0.08551180436973259,700015181-700021361
0.04567204643672301,0.08596590434511041,700015181-700021824
0.044295891931902295,0.08547796357668572,700015181-700021902
0.03978734087938456,0.0866237807576675,700015181-700023509
0.043334591417809855,0.08592788894775813,700015181-700023578
0.0428838980058642,0.0870504677093384,700015181-700023634
0.04309581211920479,0.08591201462360112,700015181-700023788
0.044802604676999994,0.08643769898938633,700015181-700024086
0.04016027193933661,0.0845891414719179,700015181-700024233
0.023614916373390804,0.08613799278932241,700015181-700024437
0.04241664694310691,0.08298887368626365,700015181-700032222
0.04534735377121429,0.08643870256370151,700015181-700033435
0.03855758665467985,0.08667134558484482,700015181-700033502
0.04072316331990008,0.08413632054690054,700015181-700033665
0.046029027733651556,0.08759337895265223,700015181-700035785
0.041803300746185455,0.08873531701240178,700015181-700035861
0.04688717604487343,0.08332462113168164,700015181-700037501
0.04700365257227759,0.08538134066373373,700015181-700038702
0.04480915119720722,0.08690709516601224,700015181-700038761
0.056324836188866,0.07948221328838205,700015181-700096380
0.042965758881266004,0.08508104964207225,700015181-700097291
0.04408186522114082,0.08355783835325474,700015181-700097837
0.04481005936967337,0.08277855567227776,700015181-700100312
0.042492744300734374,0.08692725231816847,700015181-700100471
0.028615219497882427,0.08469934852803196,700015181-700100540
0.04135787346113799,0.08678425869564833,700015181-700101638
0.05382951374737436,0.08562737550784048,700015181-700102043
0.043429899815642305,0.08650593564308412,700015181-700105049
0.0445716622367614,0.08763219320828369,700015181-700105153
0.039661279567695905,0.08755364108339589,700015181-700105372
0.04148034220897818,0.08813211428532527,700015181-700105580
0.03807153251129662,0.08644548055748141,700015181-700105613
0.038820280739433916,0.08683818643151005,700015181-700105771
0.04123869326518963,0.08760931999735724,700015181-700105940
0.04372385905884895,0.08608943708209917,700015181-700106056
0.04117964117964118,0.08694115018335023,700015181-700106198
0.03487477758432663,0.08198115042591157,700015181-700106754
0.043824025768866216,0.08454206243028503,700015181-700106836
0.042047574089851936,0.08401199063901303,700015181-700108161
0.04724628390251061,0.08470134033086878,700015181-700109449
0.040237564959168526,0.08662232097290738,700015181-700110812
0.04579533784775038,0.08197795625494801,700015181-700113705
0.046225998931996005,0.08376608463927962,700015181-700116468
0.04366164720344192,0.08776986642081328,700015181-700116568
0.04413503117022137,0.08755627837244633,700015181-700117000
0.040414388045906184,0.08429855125208213,700015181-700117172
0.041192232979891434,0.08496152123085977,700015181-700117395
0.04417435747438749,0.087721107746655,700015181-700117537
0.023468794911781794,0.08598790917932612,700015181-700117755
0.043399930707933944,0.08509404515721114,700015181-700122165
0.04207128467260128,0.08384166795243704,700015181-700122765
0.041314214780112296,0.08533384429603783,700015181-700161429
0.04396896579551088,0.08626326532397507,700015181-700161629
0.04513179501807893,0.08508536571000953,700015181-700161856
0.04149517654053432,0.08763277508843513,700015181-700161967
0.04189325586125641,0.08752394508887593,700015181-700163419
0.04503582395087001,0.08463480407665931,700015181-700165634
0.044228324533422764,0.08442318460613811,700015181-700167107
0.054530516431924886,0.0868063749902921,700015181-700167759
0.045162691150469926,0.08373423448250455,700015181-700171441
0.017854279146843427,0.09081691663549842,700015181-700171679
0.04470101110352956,0.08695818730937094,700015181-700171727
0.04314669340057626,0.08574961234461291,700015181-700171916
0.014635800188185458,0.0893894062590456,700015181-700172221
0.04508111520900544,0.08359017281674494,700015181-700172346
0.04329966692563903,0.08679058702286094,700015181-700173483
0.00720778501864938,0.09392098622877218,700015415-700016716
0.0472238511516639,0.08758684741059578,700015415-700021295
0.04499391504240153,0.0855490820860548,700015415-700021361
0.0424383253940591,0.08684294213875073,700015415-700021824
0.04620232095439379,0.08611991586558079,700015415-700021902
0.04397458766600272,0.08673207079955957,700015415-700023509
0.0450211024328726,0.0881952593157514,700015415-700023578
0.04059800280915091,0.09009014418849373,700015415-700023634
0.0399138084168089,0.08847223268935892,700015415-700023788
0.045759701590716496,0.08667701582114296,700015415-700024086
0.04383864289466366,0.08558211073432723,700015415-700024233
0.04451240885471837,0.08653409436473147,700015415-700024437
0.04392619030011949,0.0867470812799404,700015415-700032222
0.04405836201817223,0.08524369619749188,700015415-700033435
0.043741993239593144,0.08628902532846813,700015415-700033502
0.044114403352694655,0.084471414887698,700015415-700033665
0.04576968866962875,0.0879943648924993,700015415-700035785
0.045031793279977764,0.08818874381332877,700015415-700035861
0.0457093274143628,0.08493731834329746,700015415-700037501
0.04751718810051593,0.08819385500722621,700015415-700038702
0.003258099467411375,0.1026269793310405,700015415-700038761
0.05637860573575115,0.08106817061771984,700015415-700096380
0.046061350360850184,0.08634774301292454,700015415-700097291
0.04612509720626298,0.08870317369334271,700015415-700097837
0.0461339459814275,0.08601065745826689,700015415-700100312
0.04541117079402213,0.08448537834235603,700015415-700100471
0.04263833953701617,0.08798400991784132,700015415-700100540
0.04464302895254369,0.0852020341611818,700015415-700101638
0.053205514169116404,0.08592149957830615,700015415-700102043
0.039991507594912275,0.0890613466587752,700015415-700105049
0.044595437412596896,0.08838281294003796,700015415-700105153
0.044252926965248095,0.08663172755758702,700015415-700105372
0.04560245480332975,0.08701000984228484,700015415-700105580
0.04345934206422248,0.08935593321162641,700015415-700105613
0.04395011484684518,0.0881901533676051,700015415-700105771
0.04656174240966637,0.08967628196241414,700015415-700105940
0.046468595761153586,0.08888702909650639,700015415-700106056
0.04565313208014042,0.08683697142194077,700015415-700106198
0.04390290850994206,0.08695413273199988,700015415-700106754
0.046715848030359886,0.08623579478611955,700015415-700106836
0.04539304533522471,0.08955614780589666,700015415-700108161
0.047536105949577745,0.0876931109857668,700015415-700109449
0.04419074520881147,0.0883185181206884,700015415-700110812
0.04839848812933169,0.08631499808976024,700015415-700113705
0.04628327727240948,0.08469465146852471,700015415-700116468
0.045263523152253536,0.08944941366363965,700015415-700116568
0.046066950944650846,0.08608802338688565,700015415-700117000
0.04440437543288075,0.0863469153753239,700015415-700117172
0.04489049405009955,0.08685365732494377,700015415-700117395
0.04510725830149868,0.08684542142130325,700015415-700117537
0.04431121112172868,0.08909578836376227,700015415-700117755
0.045677617116140816,0.08702674782781579,700015415-700122165
0.04636669092485639,0.08562069681309549,700015415-700122765
0.044407030984523185,0.08586178350370689,700015415-700161429
0.046132824863554606,0.0911034835738554,700015415-700161629
0.04494755860243966,0.08473573408850424,700015415-700161856
0.045813415574402466,0.08755336348923881,700015415-700161967
0.045862043702741155,0.0859502776868121,700015415-700163419
0.045423497267759565,0.08570672512897445,700015415-700165634
0.04604259115775634,0.08642960233537268,700015415-700167107
0.05329391460235962,0.08900682027351384,700015415-700167759
0.044937262912168076,0.08643928493056452,700015415-700171441
0.043712138447478725,0.08878617651912393,700015415-700171679
0.04633556482422628,0.08791919048677616,700015415-700171727
0.04066895592788059,0.08897881690543898,700015415-700171916
0.04444683971651955,0.08913715524392414,700015415-700172221
0.04558437593002717,0.08716259661615358,700015415-700172346
0.04593960522705049,0.08571016268209167,700015415-700173483
0.047458917088627255,0.08873366435065486,700016716-700021295
0.04456191602327792,0.08640990100448119,700016716-700021361
0.04297108133036732,0.08604538622238073,700016716-700021824
0.04560780078425908,0.08493948039943393,700016716-700021902
0.04416904621526534,0.08754328104006866,700016716-700023509
0.045060175689795284,0.0888779184628329,700016716-700023578
0.041476712666338095,0.08750646189661833,700016716-700023634
0.04169919384134983,0.08784252194816342,700016716-700023788
0.04559088182363527,0.08774586698329215,700016716-700024086
0.04506258692628651,0.08618746067191545,700016716-700024233
0.04464873987138635,0.08733111153587873,700016716-700024437
0.04442731208921285,0.0874329924633459,700016716-700032222
0.04489064403255464,0.08761002241237094,700016716-700033435
0.04379629665370972,0.0882297939956619,700016716-700033502
0.04434931374294584,0.0834406503837812,700016716-700033665
0.046289738900346315,0.08895991100777413,700016716-700035785
0.04496291061864548,0.08849957868480994,700016716-700035861
0.04612631872472928,0.08606058459285175,700016716-700037501
0.0474270845469727,0.08778784199776456,700016716-700038702
0.0063817916402350945,0.10528171025586762,700016716-700038761
0.05610785565673322,0.08131644547597212,700016716-700096380
0.045617799337655675,0.08679128529212113,700016716-700097291
0.04524316168220683,0.08708620292082309,700016716-700097837
0.0458703904660027,0.08589138627381251,700016716-700100312
0.045320523183753285,0.08545632015350965,700016716-700100471
0.04206410286309538,0.0866836064847199,700016716-700100540
0.044936385006328794,0.0858027998744598,700016716-700101638
0.05357051496487534,0.08692615303574591,700016716-700102043
0.041735543573977664,0.08796744654552112,700016716-700105049
0.04393297335822688,0.08751548011158758,700016716-700105153
0.043706490115484,0.0878954464677329,700016716-700105372
0.04596990231589038,0.08769676356054085,700016716-700105580
0.044007934215340765,0.08977976593557263,700016716-700105613
0.04427420847991113,0.08901518914783113,700016716-700105771
0.04541711242293868,0.08827624231118764,700016716-700105940
0.04575183658287096,0.08841034178105239,700016716-700106056
0.045725515379169746,0.08821132564051343,700016716-700106198
0.044116174647062904,0.08780217733968348,700016716-700106754
0.04669140263790175,0.08691139853253829,700016716-700106836
0.04416085129351891,0.0861494646228927,700016716-700108161
0.04583402808206695,0.08460449239041423,700016716-700109449
0.04410378840233713,0.08836506497693389,700016716-700110812
0.04784971277751902,0.08643605585218828,700016716-700113705
0.046955251482163535,0.08664161126906245,700016716-700116468
0.04557143573155263,0.08992481286627638,700016716-700116568
0.0459571834690286,0.08632019680063871,700016716-700117000
0.04458303028427291,0.08516658840590555,700016716-700117172
0.044887183802017804,0.08729120124641776,700016716-700117395
0.04646539654545595,0.09001728860518905,700016716-700117537
0.04330112280728803,0.08786562503707207,700016716-700117755
0.045737691589979056,0.08792733221894558,700016716-700122165
0.045525471110026985,0.0857420730842665,700016716-700122765
0.04452132814883175,0.08494462094934059,700016716-700161429
0.04564771819308221,0.09053992297706731,700016716-700161629
0.045678716040971484,0.08690093665045297,700016716-700161856
0.04543369402222728,0.08838230122516726,700016716-700161967
0.04583791288251287,0.08694218511696822,700016716-700163419
0.04540514524367713,0.08676506107468755,700016716-700165634
0.044623079391667125,0.08550324336023053,700016716-700167107
0.05298726622975826,0.08974518173742156,700016716-700167759
0.04391668288884563,0.08523968320051482,700016716-700171441
0.043362565657033114,0.08798619308583729,700016716-700171679
0.0458767403368708,0.08799464129339678,700016716-700171727
0.04246294289863759,0.08851896391376818,700016716-700171916
0.04448928198750111,0.08858358808268703,700016716-700172221
0.04528780329415039,0.08753119669483161,700016716-700172346
0.04669802024199189,0.0882953244469349,700016716-700173483
0.047640850535464845,0.0845153098726557,700021295-700021361
